"Date","Site","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TN_TP","NH4NO3_SRP","TN_inf","TP_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","TN_TP_inf","NH4NO3_SRP_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","AirTemp_max","AirTemp_mean","AirTemp_median","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","WindSpeed_max","WindSpeed_mean","WindSpeed_median","week_julian","week_series","week_cum"
"2014-10-10",50,0.1,18.9416,8.71935,7.0123,2.229,35.1239475792586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4500061,19.9112564079167,20.13001404,0.195144001,87.16395447,67.58926997,66.784057475,465.4289856,131.160998980833,4.879846406,2.60855804533333,2.493398611,40,24,51
"2014-10-15",50,0.1,17.6674,8.46816,10.569,2.657,35.0710463270925,215,15.7,5,0,4,2.7,13.6942675159236,1.25,NA,NA,7,4,5,3.3,NA,2.2,NA,NA,NA,NA,NA,NA,0.0540536618122633,NA,NA,0.378375632685843,0.216214647249053,0.270268309061316,0.178377083980469,67.5727830237589,16.5773958333333,17.69,16,0.0741390742050086,0.041195173649817,0.0520849055434737,22.22002563,18.9054211933333,18.404992675,0.60174239,100,86.588239365,86.82495616,562.3150024,137.9584585825,7.348503171,4.17696629616667,4.1515416565,41,25,52
"2014-10-23",50,0.1,14.2302,8.78651,4.3165,3.6977,38.5048488548651,218,10,3,6,4,2.1,21.8,2.25,NA,NA,3,0,7,1.7,NA,0.428571428571429,NA,NA,NA,NA,NA,NA,0.0269925834834281,NA,NA,0.0809777504502844,0,0.188948084383997,0.0458873919218278,135.128696324669,12.18375,13.13,11.56,0.0355234757597263,0.0193887113723248,0.0270527854571274,19.08001099,11.9562571204583,11.249993895,0,90.10282618,67.1420892904167,68.964087285,640.2999878,180.820038792917,7.856417668,6.20255481783333,6.1038166395,42,26,53
"2014-10-30",50,0.1,12.35055,9.508475,5.05245,2.9927,37.9518239340224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.40004883,9.70876083395833,9.125024414,0.0019872,81.43909221,61.7884129095833,60.779322925,621.25,170.475711342083,3.837186542,2.942215635875,3.2520754165,43,27,54
"2015-05-05",50,0.1,18.0305,9.23404,0.7221,5.7558,30.9146354370612,139,12.1,18,4,8,1.9,11.4876033057851,2.75,164,22.6,14,28,8,2,7.25663716814159,5.25,NA,NA,NA,NA,NA,NA,0.0793713170318312,13.0168959932203,1.79379176491939,1.11119843844564,2.22239687689127,0.63497053625465,0.158742634063662,45.2457600704766,17.6367708333333,19.25,16.31,0.0842508679117992,0.0713300175093225,0.0791411245074759,26.77001343,21.1920944220833,21.184991455,0,72.67356758,60.4509768954167,60.606015995,906.7919922,309.247709573667,3.977851071,2.73585190204167,2.7163473525,17,1,55
"2015-05-11",50,0.1,23.4025,8.58273,0.6864,3.9705,31.2677720786054,196,11.2,13,3,7,1.9,17.5,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18570220330469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.39998779,23.1325075775,23.434991455,0.0065664,94.13039981,77.96219978625,78.66227569,902.5349731,312.857876298292,3.824682983,2.31865352729167,2.538191259,18,2,56
"2015-05-18",50,0.1,23.4154,8.46905,0.6983,3.6615,32.4626098035488,129.5,13.5,12,2,6,2,9.59259259259259,2.33333333333333,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,3.09,2.26,0,0.27,0.55,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413,28.42000732,23.8366701758333,23.52001343,0.145574396,84.8331757,74.837934265,77.31391051,828.8040161,246.210750421667,4.079338061,2.96966914583333,3.257318727,19,3,57
"2015-05-25",50,0.1,20.5473,9.32915,1.2616,1.9449,32.9482233866264,106,12.9,4,3,5,2.3,8.21705426356589,1.4,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,4.51,2.29,0,1.55,0.67,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163,27.61998901,21.2983362841667,21.225,0,84.75550001,71.1811661108333,75.79416728,925.5419922,328.627624753333,5.717569211,4.18890903166667,3.973710846,20,4,58
"2015-05-28",50,0.1,25.3744,6.82375,0.9006,1.5844,33.6313071771241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.58999023,23.9191731770833,24.12999878,0.021215999,80.94940981,71.1502867279167,75.245295785,914.7319946,295.8560408725,3.166322701,1.83987517325,1.804196078,21,5,59
"2015-06-08",50,0.1,23.1557,8.76291,1.3331,2.1509,33.6420626731941,150,15,12,3,8,2.3,10,1.875,176,15.2,14,76,8,1.6,11.5789473684211,11.25,8.38,5.3,0,3.08,0,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069,29.82000122,24.3975120541667,23.980004885,0.36015361,96.69969496,81.0888792920833,87.20988145,908.2579956,307.14816761375,7.706601014,5.45747280125,4.7398981765,22,6,60
"2015-06-15",50,0.1,27.3688,7.63455,0.6467,2.8375,33.6724652867682,155,12.7,9,2,7,2.2,12.2047244094488,1.57142857142857,165,22,11,70,9,NA,7.5,9,3.34,3.34,0,0,0,-0.950839444790613,0.0452420438423139,7.46493723398179,0.995324964530905,0.497662482265452,3.16694306896197,0.407178394580825,NA,79.4458748710944,24.2290625,25.19,23.31,0.0495920121405451,0.041195173649816,0.0453287461141535,31.79000244,26.60417455,26.609994505,0,83.46401448,72.0488419966667,73.81361998,889.4370117,277.77037174875,5.02493787,4.162538405625,4.078283478,23,7,61
"2015-06-23",50,0.1,27.1195,8.01046,1.3489,2.3569,34.8575518981603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76,3.36,0.21,0,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.82003174,27.8141774504167,27.61499939,0,78.65748812,68.3184458629167,71.15761236,897.4860229,314.027877810833,6.890457345,4.74713753725,4.2823324955,24,8,62
"2015-06-29",50,0.1,24.361,8.82549,2.0273,2.7002,35.8118368880348,169,13.6,12,3,6,2.5,12.4264705882353,2.5,180,16,5,74,11,NA,11.25,7.18181818181818,0.32,0,0.32,0,0,-0.718449537276369,0.0281448459309265,5.06607226756677,0.450317534894824,0.140724229654632,2.08271859888856,0.309593305240191,NA,127.663467400945,20.8651041666667,21.88,19.56,0.0296169352202114,0.0231146773464087,0.0285819985718644,25.80999146,20.202086385,20.729989625,0,81.5696772,68.3743436816667,72.963346045,908.1790161,303.681625525417,4.743416262,3.15237225054167,3.4925850765,25,9,63
"2015-07-06",50,0.1,24.1157,10.02384,2.551,5.0348,36.4705106663205,357,13.6,7,4,5,2.9,26.25,2.2,200,25.1,6,46,11,2,7.96812749003984,4.72727272727273,1.07,0,1.07,0,0,-1.23800962137734,0.0450028877222503,9.00057754445006,1.12957248182848,0.270017326333502,2.07013283522351,0.495031764944753,0.0900057754445006,80.4165696743945,21.9238541666667,22.63,21.5,0.0611242854363081,0.0388929629640152,0.0447302015787999,24.27999268,21.7945889791667,21.765008545,0.679958404,95.55268602,89.9989833916667,91.47123522,509.6239929,163.561124643333,3.448275016,2.233414408,2.808791105,26,10,64
"2015-07-09",50,0.1,25.0477,7.47452,1.2616,2.3569,28.8651987833445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14458337085555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.26000366,26.4825047808333,26.219995115,0,88.76703106,70.0098613725,71.620472665,913.7449951,321.410082658333,8.244768194,5.24353794508333,4.791970225,27,11,65
"2015-07-20",50,0.1,27.7454,8.58754,2.5391,2.9062,35.8779290134136,260,15.9,13,4,8,3.3,16.3522012578616,2.125,192,19.1,5,68,8,1.7,10.0523560209424,9.125,2.77,1.16,0,0,1.61,-1.13389157565778,0.0384393815491728,7.38036125744118,0.734192187589201,0.192196907745864,2.61387794534375,0.307515052393383,0.0653469486335938,93.5568660071409,25.028125,25.75,24.38,0.0417775886246358,0.034423119894442,0.0388929629640163,33.05001221,27.5233423870833,27.48002014,0,86.34211762,69.6285476804167,71.49679114,874.4390259,304.909207974583,4.369633985,3.524001052375,3.5089615375,28,12,66
"2015-07-27",50,0.1,27.3527,8.26152,2.2495,1.6874,35.7225807495665,NA,NA,134,5,6,3.1,NA,23.1666666666667,305,20.7,5,105,10,NA,14.7342995169082,11,7.85,6.63,0.57,0.16,0.49,NA,0.0206104876115763,6.28619872153076,0.426637093559629,0.103052438057881,2.16410119921551,0.206104876115763,NA,174.291159925875,23.6628125,24.38,22.81,0.0221628338211657,0.019388711372324,0.0202996512356182,31.76000366,26.8175013233333,26.775003055,0.0117216,86.33659868,73.2690817783333,75.12690309,779.4639893,233.7368740175,3.322679584,2.55192607645833,2.4137751405,29,13,67
"2015-07-30",50,0.1,27.6016,5.82715,1.7695,2.477,29.4582033775744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.88335082090446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.30999146,27.0283370979167,26.58001099,0.0207552,87.12205311,73.8315800716667,74.49965699,762.5939941,266.867040555,5.485143777,3.297034813375,3.200962779,30,14,68
"2015-08-08",50,0.1,25.5987,8.09767,6.0977,2.9743,36.3005539939846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,0,1.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.64998779,22.8070910133333,22.24501953,0.0200448,100,81.5903016191667,82.54257773,888.5739746,265.925830723333,4.009638407,2.80499005525,2.7140206265,31,15,69
"2015-08-15",50,0.1,25.2045,8.52440333333333,6.86873333333333,3.2289,36.5202887744018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.32000122,25.1866711933333,24.939996335,0.019689601,77.28535365,66.7172591208333,70.220792235,870.1220093,295.790915806375,3.115541626,1.84848878966667,1.9611813435,32,16,70
"2015-08-22",50,0.1,24.8103,8.95113666666667,7.63976666666667,3.4835,36.7400235548189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.28005371,23.03291727625,23.18500671,0,76.17672472,63.0193496816667,64.16246319,838.8640137,269.799626506667,3.236309587,2.13500692516667,2.1721006955,33,17,71
"2015-08-31",50,0.1,24.4161,9.37787,8.4108,3.7381,36.9597583352361,296.4,20.2,3,3,8,4,14.6732673267327,0.75,NA,NA,1,102,10,NA,NA,10.3,0.4,0,0.4,0,0,-0.595076501578043,0.00963021298010886,NA,NA,0.00963021298010886,0.982281723971104,0.0963021298010886,NA,374.27783354933,20.2428125,21.38,19.25,0.0110930403721045,0.00823105450091129,0.00962654343645429,28.39000854,24.5354248058333,24.16500244,0.0013248,75.82186756,64.5248809820833,67.252484365,574.539978,174.256792425333,2.109241494,1.349934587875,1.2636060725,34,18,72
"2015-09-04",50,0.1,27.2332,6.12338,1.3605,1.3883,31.3766045445636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.857889397754698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.39000854,25.6087572733333,25.03998718,0.441484809,86.87302138,69.3061670833333,75.70611686,748.8129883,210.618123434417,3.649712379,3.19924143508333,3.3286814355,35,19,73
"2015-09-14",50,0.1,22.8237,6.67561,5.8992,4.5684,37.8119111903813,306.7,24.8,6,2,10,18.3,12.366935483871,0.8,181.2,13.4,4,100,15,1.5,13.5223880597015,6.93333333333333,NA,NA,NA,NA,NA,-0.560677915024825,0.00730477828984668,1.32362582612022,0.0978840290839455,0.0292191131593867,0.730477828984668,0.1095716743477,0.01095716743477,498.202532641992,15.3682291666667,17.13,13.69,0.00891969849972844,0.00597167368493185,0.00723330828613375,24.27999268,16.465420024,17.155007935,0,77.38398795,52.83914042,47.13625589,818.3740234,258.4996687475,3.98874659,2.841754836625,3.0241330705,36,20,74
"2015-09-21",50,0.1,21.6449,6.7579,7.1858,4.2783,37.5217865068654,306,24.9,5,7,10,4.4,12.289156626506,1.2,461.1,74.1,9,62,15,NA,6.22267206477733,4.73333333333333,NA,NA,NA,NA,NA,-0.822866030520691,0.0170496585076351,7.86159753787053,1.26337969541576,0.153446926568716,1.05707882747337,0.255744877614526,NA,413.674376812587,16.820625,18.06,15.88,0.0429505634092434,0.00295183099968175,0.0176092023684709,19.99004517,17.2625048316667,17.12000427,0.848908793,99.73333552,94.6017902008333,94.570793505,380.7980042,110.571249325833,5.105389498,4.21137888570833,4.3264723435,37,21,75
"2015-09-28",50,0.1,19.2587,7.89162,0.017,0.9958,2.07564702416266,234,18.9,3,1,6,NA,12.3809523809524,0.666666666666667,148.5,10.4,2,10,4,NA,14.2788461538462,3,15.46,8.62,0.58,4.77,1.5,-0.716756427033475,0.0666404865134865,9.89611224725274,0.69306105974026,0.133280973026973,0.666404865134865,0.266561946053946,NA,53.8575837983059,18.6292708333333,18.94,18.25,0.0699391100599034,0.0631232161942424,0.0665020510423933,24.54000244,20.5079208379167,19.855004885,0.1269888,100,92.86164434875,96.579958065,519.190979,124.582457113625,5.401564683,4.490544153625,4.7326072215,38,22,76
"2015-10-02",50,0.1,18.8554,7.80221,3.7138,4.2352,29.9369161636274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42998657,11.1129254665417,11.340005495,0.649747194,98.96048525,97.50973314125,97.580778435,252.529007,59.4131250425,8.930022518,7.94730681283333,8.000911114,39,23,77
"2015-10-12",50,0.1,15.59795,6.25486,1.5569,4.30535,39.9409492089648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.49001465,16.1941747029167,15.54500732,0,88.06754513,76.0265186529167,79.366654165,686.0349731,200.820750231667,3.951265553,2.83610372495833,2.8368927825,40,24,78
"2015-10-19",50,0.1,14.3825,5.67525,0.6739,3.7837,43.0211347572443,201,14.7,13,4,7,NA,13.6734693877551,2.42857142857143,152,9.8,NA,NA,NA,NA,15.5102040816327,NA,1.61,0,1.61,0,0,-0.991926672224881,0.0777279827708578,11.8146533811704,0.761734231154406,NA,NA,NA,NA,46.2036292149245,13.2733333333333,14.19,12.5,0.0827800843904094,0.0741390742050073,0.077342472236194,13.00002441,5.90250676429167,5.6900268555,0,69.44774464,60.9360848579167,63.792172575,671.1380005,192.169166563333,3.655571017,2.52973738304167,2.580136179,41,25,79
"2015-10-23",50,0.1,15.7964,7.16761,1.639,5.4137,36.2288968541608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05595677343814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.33999023,18.0475021358333,16.82000122,0,89.42730788,69.6479083758333,72.71363252,629.1030273,176.994416869167,3.955452013,3.30326225945833,3.6888489515,42,26,80
"2015-10-30",50,0.1,11.9828,8.66808,1.81825,5.37455,35.0008188977196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.73000488,9.68208719854167,8.915002441,0,80.48063351,66.8079466091667,67.367505285,618.0219727,169.684498632917,5.571086008,3.85297843729167,4.2209240305,43,27,81
"2016-05-12",50,0.1,19.6631,5.59532,1.4921,1.901,31.9271370060087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0,0.58,0,0,-1.47501252568168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.92998657,20.9916765858333,21.010003665,0.316492808,98.85270203,87.79687669875,89.6533614,876.9329834,268.179542545417,3.791318994,2.533047713,2.66488242,18,2,83
"2016-05-16",50,0.1,17.1333,7.21937,0.5223,1.6233,32.2684955644924,134,14.8,8,0,12,1.5,9.05405405405405,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,1.3,0,0,-1.44407754143547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.57000122,11.6345929462917,12.66504822,0,76.33231038,64.5157057383333,65.16438261,933.6099854,286.80391288,4.514376892,2.83281513991667,2.824895757,19,3,84
"2016-05-23",50,0.1,17.3609,7.35843,1.1352,1.6123,31.3149973716568,170,15.6,22,2,10,1.7,10.8974358974359,2.4,180,20.8,NA,NA,NA,NA,8.65384615384615,NA,1.01,0,0.79,0,0.22,-1.03625791112179,0.0879970971217541,15.8394774819157,1.83033962013249,NA,NA,NA,NA,40.8399551002246,16.0580208333333,17.06,15.31,0.096322978102235,0.0820479367811033,0.0879653820324385,20.51000366,14.92917277125,14.71001587,0.0121056,96.01511076,78.28069413,79.25081937,702.0189819,234.43883221375,5.055887698,3.572666251875,3.667552139,20,4,85
"2016-05-30",50,0.1,22.4461,9.33974,1.0872,1.8414,31.3195391466065,152,17.6,3,2,10,1.6,8.63636363636363,0.5,222,32.4,8,48,8,1.6,6.85185185185185,7,0.86,0,0.86,0,0,-1.12051768819156,0.0777985144013953,16.1820909954902,2.24837706620032,NA,NA,NA,NA,46.2210529766575,20.866875,22.19,19.63,0.094784671619937,0.0713300175093212,0.0769840670677599,26.7000061,22.6758387245833,22.639993285,0.0243648,95.87730104,85.3132454054167,87.08391729,870.1550293,254.161919279167,3.520056799,1.91857547691667,1.854014846,21,5,86
"2016-06-06",50,0.1,24.8969,7.30242,1.3515,2.2559,31.6846878040707,193.4,20.2,15,4,6,1.9,9.57425742574257,3.16666666666667,205,27.7,5,56,10,1.4,7.40072202166065,6.1,5.93,3.01,1.34,0.58,1.01,-0.932858925301486,0.0607654514708872,12.4569175515319,1.68320300574357,0.303827257354436,3.40286528236968,0.607654514708872,0.085071632059242,59.2068685889249,22.2815625,23,21.56,0.0665020510423921,0.0539811399931477,0.0604627541158788,27.67000732,22.9066698708333,22.719995115,0.0005952,89.50074109,76.3929462895833,80.09657117,882.723999,308.86142078875,4.540308453,3.87036240841667,3.902258608,22,6,87
"2016-06-13",50,0.1,23.2914,5.73603,1.1124,1.484,33.7730070945039,214,19,6,7,10,2.1,11.2631578947368,1.3,176,19.4,NA,NA,NA,NA,9.07216494845361,NA,5.07,2.86,0.12,0.83,1.28,-1.25691578017248,0.0376381013561509,6.62430583868255,0.730179166309326,NA,NA,NA,NA,95.5722680902703,20.6175824175824,21.81,19.25,0.0423627227370104,0.0322573390763716,0.0377585128825374,26.02001343,20.6383377075,20.185006715,0,72.71828771,61.18467360125,62.532500715,944.5349731,337.2503329875,4.361765751,3.26788942666667,3.164053095,23,7,88
"2016-06-20",50,0.1,24.8002,9.09661,1.5726,1.8642,33.7232931568794,140.4,23.3,3,3,7,2.1,6.02575107296137,0.857142857142857,254,31.5,NA,NA,NA,NA,8.06349206349206,NA,6.74,4.43,0,1.98,0.33,-1.10531932754858,0.0471249191788537,11.9697294714288,1.48443495413389,NA,NA,NA,NA,76.3082919993299,22.0353513513514,23.56,20.5,0.0527144706847638,0.041195173649817,0.0471402106178069,29.35,22.8737541183333,23.299996945,0,79.94205139,65.67852608375,62.50928334,916.4949951,327.631748047917,3.969206516,3.09557186420833,3.0468330025,24,8,89
"2016-06-30",50,0.1,24.102,6.08202,2.4364,1.3967,37.2801913866251,183,19.1,5,3,12,1.8,9.58115183246073,0.666666666666667,194,18.6,NA,NA,NA,NA,10.4301075268817,NA,6.66,3.99,0,1.86,0.82,-0.964463563756359,0.045240958518428,8.77674595257502,0.84148182844276,NA,NA,NA,NA,79.4489059040816,22.240988372093,22.81,21.63,0.0502114097238969,0.0394643720079474,0.0453287461141535,28.80001221,23.1595932008333,23.03499756,0,89.59021827,81.1319444679167,81.36577819,796.6030273,246.7667497,4.767997516,3.75923568420833,3.5858881655,25,9,90
"2016-07-07",50,0.1,24.646,5.72009,3.7311,1.1165,33.9214927812914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,3.49,0,4.71,0,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.43999634,25.4679199220833,25.29999695,0.043103999,89.91722777,77.6948158066667,78.867090495,670.9829712,244.989416911667,4.748262612,4.04369120183333,3.9983809355,26,10,91
"2016-07-11",50,0.1,24.9381,6.06574,2.0076,1.1758,33.4493077820977,169.4,17.5,13,2,12,2,9.68,1.25,144,16.8,NA,NA,NA,NA,8.57142857142857,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348,30.82000122,25.78584315125,25.405023195,0,83.3708761,71.55509577375,70.21894883,885.5109863,316.732542040417,2.40674063,1.464387167375,1.392694149,27,11,92
"2016-07-21",50,0.1,26.8576,6.26923,1.2416,1.366,34.3173508993161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26,3.52,0.24,0.81,0.7,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.92998657,25.2804186508333,25.09501038,0,78.97599383,69.9887801241667,70.679072315,910.5020142,323.508124197917,3.336495211,1.809068486125,1.775245233,28,12,93
"2016-07-24",50,0.1,28.6465,8.41279,1.3501,0.4738,34.8473028257002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11,1.95,0.41,0.18,0.57,-0.894088055783721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.92998657,28.3308375041667,28.030023195,0,82.9960064,71.0135642725,73.989237075,903.1660156,318.609333517083,3.661871028,2.5979555375,2.6901191135,29,13,94
"2016-08-01",50,0.1,28.3071,6.03585,1.0246,0.891,36.2018397115008,150.4,17.9,6,4,12,2.1,8.40223463687151,0.833333333333333,218,25.4,18,73,10,1.4,8.58267716535433,9.1,6.23,4.09,0.89,0,1.25,-0.881871502940751,0.0391017090079595,8.52417256373516,0.99318340880217,0.70383076214327,2.85442475758104,0.391017090079595,0.0547423926111432,92.1140377479432,25.2309289617486,26.31,24.5,0.0465337621546413,0.0333343660077476,0.0394643720079474,31.11000977,26.3937596641667,26.299996945,0.0376128,87.37257597,73.65013482625,73.46029384,919.6710205,315.970999479167,3.040411307,2.18722698958333,2.0865342385,30,14,95
"2016-08-08",50,0.1,25.2482,6.22643,2.9908,1.0997,35.7098611181859,199.4,22,8,3,11,2.1,9.06363636363636,1,222,26.5,NA,NA,NA,NA,8.37735849056604,NA,8.96,6.65,0.08,0.83,1.4,-1.18154118183702,0.0403080048572562,8.94837707831088,1.06816212871729,NA,NA,NA,NA,89.2114694858727,22.9674860335196,23.63,22.44,0.0471402106178069,0.0366353125395499,0.0400385523128269,27.30999146,24.3970835358333,24.0099884,0.122371198,98.7585697,87.463440345,90.19433189,646.0930176,206.892877664167,3.640013809,2.68668350070833,2.64877593,31,15,96
"2016-08-15",50,0.1,27.3341,6.05773,1.5004,0.5752,37.084605697186,169.4,22,9,2,13,2.2,7.7,0.846153846153846,227,24.3,13,101,13,1.6,9.34156378600823,8.76923076923077,4.54,2.37,0.32,1.85,0,-1.01235997599948,0.0316346010037346,7.18105442784775,0.76872080439075,0.41124981304855,3.19509470137719,0.41124981304855,0.0506153616059753,115.097904360056,24.7143406593407,25.88,24.13,0.0552577954024048,0.0270527854571265,0.0306640703229442,31.52999268,27.1991681429167,27.14499817,0.373200007,83.82250151,74.5564152279167,76.724208995,848.6380005,239.446248005375,2.967456889,2.04525377791667,2.3257359935,32,16,97
"2016-08-23",50,0.1,25.8025,5.05633,3.9763,1.8138,36.6372543250197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.76,8.84,0.1,4.02,0.8,-0.973353199911263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.48000488,22.78583679125,22.965005495,0,77.55033543,65.4299341929167,66.578661185,842.197998,277.48596071625,2.599249927,1.74847968133333,1.79212414,33,17,98
"2016-08-26",50,0.1,29.2938,7.60459,2.5347,5.8069,41.0848153769297,147.9,31.6,7,4,16,2.2,4.68037974683544,0.6875,145.8,15.6,NA,NA,NA,NA,9.34615384615385,NA,1.98,0.59,0.24,0,1.15,-0.920353482644537,0.0188374681018877,2.74650284925523,0.293864502389448,NA,NA,NA,NA,191.144683964815,24.0792777777778,25.31,23.25,0.0221628338211657,0.0158877345258808,0.0189384961013892,33.48000488,28.2208407091667,28.310006715,0,88.29440981,72.3382236854167,71.22340939,888.4509888,291.586292190833,3.40530478,1.867982797375,1.6672695595,34,18,99
"2016-09-02",50,0.1,25.0712,6.67021,3.2354,25.6471,38.8246525784655,154.4,25.4,6,2,10,2.2,6.07874015748032,0.8,267,34.8,5,82,11,1.5,7.67241379310345,7.90909090909091,18.23,9.46,2.85,4.26,1.66,-0.701326318862401,0.01557028592727,4.15726634258108,0.541845950268995,0.0778514296363498,1.27676344603614,0.17127314519997,0.0233554288909049,231.591399047918,21.0840883977901,22.06,19.94,0.0189384961013892,0.0134188559116226,0.0154666693585706,25.08999023,21.1695851641667,20.705026245,0.001728,90.76688536,76.1875137470833,79.68305372,723.2589722,229.154962380208,7.425806585,5.30850966479167,5.2919645495,35,19,100
