"Date","Site","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf"
2016-06-23,50,9.3,11.9377,13.20932,1.979,1.6771,37.37704945,22.46666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.39,1.54,2.27,0.26,2.32,NA,NA,NA,NA,NA
2016-06-26,50,0.1,24.5176,7.27085,2.9413,1.6667,33.16385748,24.06666667,160.4,6.333333333,3,7,2.033333333,28.5,212,5,45.5,12.625,1.4875,9.48,4.785,0,3.825,0.865,NA,6.66481994367523,1.33333333328571,7.43859649122807,4
2016-06-26,50,0.8,24.3872,7.99753,3.1002,1.6727,33.19483023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.895,5.165,0,3.725,1.005,NA,NA,NA,NA,NA
2016-06-26,50,1.6,24.1965,8.41347,3.7335,1.7631,33.12350649,17.9,209,4.333333333,2.666666667,8.666666667,1.966666667,28.5,212,5,45.5,12.625,1.4875,9.79,5.34,0,3.485,0.97,NA,11.6759776536313,0.807692307661243,7.43859649122807,4
2016-06-26,50,2.8,20.9669,9.33881,4.732,2.3317,36.32798822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.315,5.5,0,3.69,1.12,NA,NA,NA,NA,NA
2016-06-26,50,3.8,17.8792,9.70202,8.4214,2.4781,36.65108081,16.6,232.6666667,5.666666667,2.333333333,10,2.133333333,28.5,212,5,45.5,12.625,1.4875,17.24,9.245,1.235,5.075,1.69,NA,14.0160642590361,0.8,7.43859649122807,4
2016-06-26,50,5,14.1839,4.84826,7.7128,2.1722,39.47630192,NA,191.425,6,4.333333333,5.333333333,1.633333333,28.5,212,5,45.5,12.625,1.4875,20.06,7.415,1.2,5.425,6.03,NA,NA,1.93750000005859,7.43859649122807,4
2016-06-26,50,5.2,13.462,6.36585,7.0872,2.3102,39.42176628,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.22,5.77,1.34,4.75,6.355,NA,NA,NA,NA,NA
2016-06-26,50,5.5,12.5228,11.65012,5.2933,2.9,38.42772347,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.58,3.53,1.53,3.675,6.84,NA,NA,NA,NA,NA
2016-06-26,50,5.8,12.187,12.75692,3.84,2.7501,37.85623372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.915,0.445,2.005,3.275,7.195,NA,NA,NA,NA,NA
2016-06-26,50,6,12.1491,12.78963,2.5522,2.0642,37.87145443,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.04,0.045,2.265,1.71,5.02,NA,NA,NA,NA,NA
2016-06-26,50,6.2,12.1346,12.88002,1.9967,1.7657,37.87569627,22.1,205.6666667,31,11.33333333,5,1.7,28.5,212,5,45.5,12.625,1.4875,10.19,0.465,2.265,2.02,5.44,NA,9.30618401357466,8.466666666,7.43859649122807,4
2016-06-26,50,8,12.0868,12.9469,1.7419,1.6337,37.83607998,NA,208.1333333,27.33333333,11,5,1.5,28.5,212,5,45.5,12.625,1.4875,6.385,1.53,2.01,0.53,2.315,NA,NA,7.666666666,7.43859649122807,4
2016-06-26,50,9,12.0625,12.84353,1.7093,1.6299,37.95346555,41.9,202.7333333,33.66666667,13.66666667,5.333333333,1.6,28.5,212,5,45.5,12.625,1.4875,6.155,1.355,1.95,0.47,2.39,NA,4.83850437470167,8.87500000180469,7.43859649122807,4
2016-06-26,50,9.3,12.059,12.9262,1.7485,1.6681,37.7755391,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.975,1.44,1.9,0.325,2.305,NA,NA,NA,NA,NA
2016-06-27,50,0.1,24.6983,8.38501,3.0818,1.4083,32.93667862,23.2,170.4,8,3,7,2,27,191,5,44,13,1.5,9.32,4.82,0,3.62,0.88,NA,7.3448275862069,1.57142857142857,7.07407407407407,3.76923076923077
2016-06-27,50,0.8,24.3471,8.93319,3.3848,1.4091,33.20204141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.15,5.59,0,3.49,1.07,NA,NA,NA,NA,NA
2016-06-27,50,1.6,23.7956,5.9809,3.9701,1.4316,32.94488956,22,198,4,3,8,2,27,191,5,44,13,1.5,9.94,5.75,0,3.21,0.99,NA,9,0.875,7.07407407407407,3.76923076923077
2016-06-27,50,2.8,22.7173,7.3513,5.4997,2.0044,34.59418666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.87,6.06,0,3.6,1.2,NA,NA,NA,NA,NA
2016-06-27,50,3.8,18.0925,10.50407,10.4439,2.4311,36.63954298,32.1,229,4,3,8,2.1,27,191,5,44,13,1.5,17.59,9.45,1.25,5.07,1.83,NA,7.13395638629283,0.875,7.07407407407407,3.76923076923077
2016-06-27,50,5,17.4768,6.93281,7.3169,2.2103,39.3510385,NA,176.9,5,5,4,1.6,27,191,5,44,13,1.5,19.44,6.62,1.66,5.15,6.02,NA,NA,2.5,7.07407407407407,3.76923076923077
2016-06-27,50,5.2,16.6717,7.1504,5.7616,3.0944,39.73609582,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.08,4.04,1.71,4.43,6.9,NA,NA,NA,NA,NA
2016-06-27,50,5.5,16.5261,7.50862,6.4471,3.1275,39.77512649,45.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.87,6.37,1.24,3.88,6.37,NA,NA,NA,NA,NA
2016-06-27,50,5.8,16.2952,7.42048,5.6461,3.3177,40.0749866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,0.89,1.65,3.96,7.2,NA,NA,NA,NA,NA
2016-06-27,50,6,16.0636,7.43046,5.8394,3.0819,40.27422712,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48,0,1.9,1.67,4.91,NA,NA,NA,NA,NA
2016-06-27,50,6.2,14.5242,7.75681,3.7661,2.9235,41.83095365,NA,210.1,41,15,5,1.8,27,191,5,44,13,1.5,11.33,0,1.91,2.61,6.81,NA,NA,11.2,7.07407407407407,3.76923076923077
2016-06-27,50,8,12.0733,12.37641,1.916,1.867,38.41571484,NA,213.2,32,13,4,1.6,27,191,5,44,13,1.5,5.98,1.27,1.67,0.67,2.36,NA,NA,11.25,7.07407407407407,3.76923076923077
2016-06-27,50,9,12.0989,12.46631,1.9159,1.9047,38.38036434,28.6,208.4,40,16,5,1.7,27,191,5,44,13,1.5,5.9,1.27,1.64,0.63,2.37,NA,7.28671328671329,11.2,7.07407407407407,3.76923076923077
2016-06-27,50,9.3,12.029,12.84263,2.1591,1.9436,38.27440974,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,1.34,1.53,0.39,2.29,NA,NA,NA,NA,NA
2016-06-28,50,0.1,22.874,9.04767,3.7652,1.9772,33.27226349,26.7,204,3,2,11,1.7,21.8,223,5.928571429,46.07142857,12.78571429,1.492857143,3.54,1.42,0.29,1.84,0,-0.997038333,7.64044943820225,0.454545454545455,10.2293577981651,4.06703910470379
2016-06-28,50,0.8,23.0726,9.28638,3.967,1.9961,33.4171364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.64,4.31,0.2,2.7,1.43,-0.997038333,NA,NA,NA,NA
2016-06-28,50,1.6,23.2957,5.86661,4.5352,1.7186,34.33745634,22,211,10,0,12,2.1,21.8,223,6,46.23076923,12.76923077,1.492307692,11.17,7.77,0,1.7,1.7,-0.997038333,9.59090909090909,0.833333333333333,10.2293577981651,4.09036144547648
2016-06-28,50,2.8,22.3457,6.73519,4.7396,2.0837,34.44188155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,4.5,0.42,2.74,1.93,-0.997038333,NA,NA,NA,NA
2016-06-28,50,3.8,20.5697,6.1482,5.2874,1.9826,36.31192607,26.95,192,10,3,4,1.6,21.8,223,6,46.23076923,12.76923077,1.492307692,12.18,5.63,0.52,3.6,2.43,-0.997038333,7.12430426716141,3.25,10.2293577981651,4.09036144547648
2016-06-28,50,5,19.3592,5.84485,6.121,2.4143,37.33068738,NA,197,8,2,10,1.7,21.8,223,6,46.23076923,12.76923077,1.492307692,13.17,5.1,0.85,3.57,3.65,-0.997038333,NA,1,10.2293577981651,4.09036144547648
2016-06-28,50,5.2,18.8751,5.96519,6.0228,2.416,37.75984924,30.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.67,5.03,0.89,3.69,4.05,-0.997038333,NA,NA,NA,NA
2016-06-28,50,5.5,18.2948,6.05768,6.2842,2.4266,38.01795918,51.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83,4.54,1.28,4.21,4.8,-0.997038333,NA,NA,NA,NA
2016-06-28,50,5.8,18.0168,6.50289,5.6701,2.4305,38.03109844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.41,4.28,1.32,3.93,4.88,-0.997038333,NA,NA,NA,NA
2016-06-28,50,6,17.5091,6.29062,5.3188,2.6946,38.65458587,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.71,3.19,1.23,2.54,3.76,-0.997038333,NA,NA,NA,NA
2016-06-28,50,6.2,17.0246,6.32706,7.0487,2.6452,39.02290215,NA,207,6,3,6,1.5,21.8,223,6,46.23076923,12.76923077,1.492307692,13.57,3.49,1.65,3.56,4.87,-0.997038333,NA,1.5,10.2293577981651,4.09036144547648
2016-06-28,50,8,12.1581,12.03585,2.3106,2.1885,38.76287529,NA,216,42,18,4,1.2,21.8,223,5.928571429,46.07142857,12.78571429,1.492857143,6.67,1.57,1.77,0.89,2.43,-0.997038333,NA,15,10.2293577981651,4.06703910470379
2016-06-28,50,9,12.1129,12.45901,2.3668,2.2109,38.67981142,24.8,207,31,11,8,1.5,21.8,223,6,46.23076923,12.76923077,1.492307692,6.6,1.5,1.65,0.63,2.81,-0.997038333,8.34677419354839,5.25,10.2293577981651,4.09036144547648
2016-06-28,50,9.3,12.0858,12.51758,2.3639,2.0313,38.63948966,31.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36,0.95,1.51,0.9,1.99,-0.997038333,NA,NA,NA,NA
2016-06-30,50,0.1,24.102,6.08202,2.4364,1.3967,37.28019139,23.05,183,5,3,12,1.8,18.6,194,6.857142857,48.14285714,12.57142857,1.485714286,6.66,3.99,0,1.86,0.82,-0.964463564,7.93926247288503,0.666666666666667,10.4301075268817,4.37500000025852
2016-06-30,50,0.8,23.9005,6.91697,3.0808,1.2262,34.21296772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29,3.89,0,2.61,0.8,-0.964463564,NA,NA,NA,NA
2016-06-30,50,1.6,23.0905,9.37104,3.7509,1.4099,34.71384527,22,184,6,6,14,1.8,18.6,194,7,48.46153846,12.53846154,1.484615385,7.61,4.42,0,2.53,0.66,-0.964463564,8.36363636363636,0.857142857142857,10.4301075268817,4.42331288277015
2016-06-30,50,2.8,21.5397,8.64639,4.3688,1.7127,35.64649663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,4.69,0,2.91,2.15,-0.964463564,NA,NA,NA,NA
2016-06-30,50,3.8,20.0359,9.02874,6.784,1.6837,36.02143666,21.8,189,4,2,10,1.9,18.6,194,7,48.46153846,12.53846154,1.484615385,11.13,5.09,0.53,3.02,2.48,-0.964463564,8.6697247706422,0.6,10.4301075268817,4.42331288277015
2016-06-30,50,5,17.9262,7.68566,5.0469,1.9778,36.90437801,NA,197,4,2,10,1.6,18.6,194,7,48.46153846,12.53846154,1.484615385,11.72,3.43,1.43,3.23,3.63,-0.964463564,NA,0.6,10.4301075268817,4.42331288277015
2016-06-30,50,5.2,17.5138,6.0345,4.2887,1.9546,37.83888815,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.92,2.68,1.31,2.78,4.16,-0.964463564,NA,NA,NA,NA
2016-06-30,50,5.5,16.8909,5.07043,3.6277,2.1227,39.57715329,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.96,2.7,1.44,2.77,4.04,-0.964463564,NA,NA,NA,NA
2016-06-30,50,5.8,15.8592,5.14198,3.234,3.6563,39.58745532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.28,2.48,1.45,2.41,3.93,-0.964463564,NA,NA,NA,NA
2016-06-30,50,6,14.8763,4.50128,3.0487,3.4761,40.076236,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.86,2.48,1.43,2.11,3.84,-0.964463564,NA,NA,NA,NA
2016-06-30,50,6.2,13.7899,5.26074,3.1945,3.2003,41.24538297,NA,195,8,5,6,1.3,18.6,194,7,48.46153846,12.53846154,1.484615385,8.13,2.1,1.25,1.51,3.28,-0.964463564,NA,2.16666666666667,10.4301075268817,4.42331288277015
2016-06-30,50,8,12.2982,12.59917,2.0602,2.2845,39.04675604,NA,201,28,12,8,1.4,18.6,194,6.857142857,48.14285714,12.57142857,1.485714286,5.19,1.15,1.25,0.68,2.1,-0.964463564,NA,5,10.4301075268817,4.37500000025852
2016-06-30,50,9,12.2779,12.6055,2.0119,2.2581,39.09618828,21,228,40,15,8,1.4,18.6,194,7,48.46153846,12.53846154,1.484615385,5.28,1.23,1.29,0.7,2.07,-0.964463564,10.8571428571429,6.875,10.4301075268817,4.42331288277015
2016-06-30,50,9.3,12.2719,12.64601,1.9183,2.2578,39.07736717,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22,1.33,1.26,0.58,2.05,-0.964463564,NA,NA,NA,NA
2016-07-05,50,0.1,22.9213,8.28753,5.0834,1.3915,34.34270839,19.4,188,10,5,4,2,20.3,179,7.785714286,50.21428571,12.35714286,1.478571429,12.62,5.67,0.22,5.55,1.18,-1.419280316,9.69072164948454,3.75,8.81773399014778,4.69364161708818
2016-07-05,50,0.8,22.9357,8.36052,4.9715,1.4394,34.35906363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.89,5.69,0,5.57,1.62,-1.419280316,NA,NA,NA,NA
2016-07-05,50,1.6,22.9326,8.41776,5.5711,1.4929,34.40529769,25.2,186,7,2,10,1.7,20.3,179,8,50.69230769,12.30769231,1.476923077,11.84,5.43,0,4.87,1.54,-1.419280316,7.38095238095238,0.9,8.81773399014778,4.76874999891836
2016-07-05,50,2.8,21.4023,8.48934,7.0639,1.4867,36.23564835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.09,5.91,0,4.72,2.46,-1.419280316,NA,NA,NA,NA
2016-07-05,50,3.8,19.939,7.84597,7.0206,1.2057,36.64546449,22.63333333,186,9,5,7,1.8,20.3,179,8,50.69230769,12.30769231,1.476923077,12.89,3.99,0.31,5.29,3.3,-1.419280316,8.2179676006212,2,8.81773399014778,4.76874999891836
2016-07-05,50,5,17.5819,3.77261,4.1771,1.1119,39.1521467,NA,194,5,2,9,1.7,20.3,179,8,50.69230769,12.30769231,1.476923077,9.72,1.58,1.24,3.26,3.64,-1.419280316,NA,0.777777777777778,8.81773399014778,4.76874999891836
2016-07-05,50,5.2,17.1331,2.56749,3.8217,1.19,40.6776933,29.03333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.21,1.06,1.33,3.31,3.5,-1.419280316,NA,NA,NA,NA
2016-07-05,50,5.5,16.2777,2.64868,2.7951,2.5129,41.35688706,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03,1.27,1.35,2.44,2.97,-1.419280316,NA,NA,NA,NA
2016-07-05,50,5.8,15.1367,2.48095,2.1166,3.2954,42.01065814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,1.46,1.36,2.09,2.39,-1.419280316,NA,NA,NA,NA
2016-07-05,50,6,14.2086,3.97769,1.9548,3.1464,43.13898981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12,1.24,1.25,1.51,2.12,-1.419280316,NA,NA,NA,NA
2016-07-05,50,6.2,13.3111,8.9197,1.9065,2.8949,42.22056948,NA,162,5,2,5,1.5,20.3,179,8,50.69230769,12.30769231,1.476923077,4.49,0.93,0.88,0.79,1.89,-1.419280316,NA,1.4,8.81773399014778,4.76874999891836
2016-07-05,50,8,12.6193,11.99994,1.3801,1.651,40.81455596,NA,218,36,19,6,1.6,20.3,179,7.785714286,50.21428571,12.35714286,1.478571429,3.3,1.1,0.66,0.53,1.02,-1.419280316,NA,9.16666666666667,8.81773399014778,4.69364161708818
2016-07-05,50,9,12.5959,12.09007,1.3567,1.6425,40.97147843,26.96666667,207,36,18,8,1.5,20.3,179,8,50.69230769,12.30769231,1.476923077,3.33,1.15,0.7,0.45,1.03,-1.419280316,7.67614338594856,6.75,8.81773399014778,4.76874999891836
2016-07-05,50,9.3,12.5794,12.09867,1.3955,1.8056,40.78711161,21.36666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,1.16,0.7,0.53,0.96,-1.419280316,NA,NA,NA,NA
2016-07-07,50,0.1,24.646,5.72009,3.7311,1.1165,33.92149278,20.2,178.7,11.5,3.5,8,2,18.55,161.5,8.714285714,52.28571429,12.14285714,1.471428571,8.2,3.49,0,4.71,0,-0.841681326,8.84653465346535,1.875,8.70619946091644,5.02352941327612
2016-07-07,50,0.8,24.7276,6.3963,3.6856,1.4039,33.91975707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89,5,0,3.88,0,-0.841681326,NA,NA,NA,NA
2016-07-07,50,1.6,24.7563,6.75661,3.5096,1.2492,34.01730433,28.4,182.5,9,2,10.5,1.8,18.55,161.5,9,52.92307692,12.07692308,1.469230769,8.59,4.48,0,4.1,0,-0.841681326,6.42605633802817,1.04761904761905,8.70619946091644,5.12738853347073
2016-07-07,50,2.8,21.7231,9.09169,7.5254,1.6881,36.15037951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.03,6.17,0,7.67,0.19,-0.841681326,NA,NA,NA,NA
2016-07-07,50,3.8,19.902,7.52662,8.3547,1.4219,36.74000103,23.46666667,190,9,4,9,1.75,18.55,161.5,9,52.92307692,12.07692308,1.469230769,13.62,3.7,0,7.31,2.61,-0.841681326,8.09659090794083,1.44444444444444,8.70619946091644,5.12738853347073
2016-07-07,50,5,17.2495,3.08964,5.5906,1.4016,39.9945972,NA,185.2,6.5,2,9,1.65,18.55,161.5,9,52.92307692,12.07692308,1.469230769,10.67,2,1.13,4.3,3.24,-0.841681326,NA,0.944444444444444,8.70619946091644,5.12738853347073
2016-07-07,50,5.2,16.653,2.37683,5.3604,1.4429,40.81107003,31.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.87,2.29,1.25,3.96,3.37,-0.841681326,NA,NA,NA,NA
2016-07-07,50,5.5,15.8634,1.67668,4.246,2.5396,42.70028936,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.54,2.28,1.57,3.53,3.17,-0.841681326,NA,NA,NA,NA
2016-07-07,50,5.8,14.9426,2.1781,3.579,3.3889,42.46136476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06,2.08,1.34,2.54,3.1,-0.841681326,NA,NA,NA,NA
2016-07-07,50,6,13.8944,6.90809,2.8387,3.9514,43.33762153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66,1.64,1.26,2.22,2.54,-0.841681326,NA,NA,NA,NA
2016-07-07,50,6.2,13.0773,11.20809,2.7073,2.9998,42.09581276,NA,177.9,11.5,3,6,1.7,18.55,161.5,9,52.92307692,12.07692308,1.469230769,6.61,1.35,1.03,1.72,2.51,-0.841681326,NA,2.41666666666667,8.70619946091644,5.12738853347073
2016-07-07,50,8,12.7162,12.07975,1.974,1.8939,41.60034248,NA,211.4,34.5,18,6.5,1.45,18.55,161.5,8.714285714,52.28571429,12.14285714,1.471428571,4.17,1.17,0.67,1.09,1.24,-0.841681326,NA,8.07692307692308,8.70619946091644,5.02352941327612
2016-07-07,50,9,12.6902,12.03003,1.9311,1.9064,41.57541151,32.93333333,208.7,34.5,20,9,1.65,18.55,161.5,9,52.92307692,12.07692308,1.469230769,4.13,1.08,0.63,1.14,1.28,-0.841681326,6.33704453505436,6.05555555555556,8.70619946091644,5.12738853347073
2016-07-07,50,9.3,12.6822,12.01829,1.8351,1.915,41.57177065,21.03333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,1.23,0.63,1.02,1.45,-0.841681326,NA,NA,NA,NA
2016-07-11,50,0.1,24.9381,6.06574,2.0076,1.1758,33.44930778,21,169.4,13,2,12,2,16.8,144,9.642857143,54.35714286,11.92857143,1.464285714,7.03,3.52,0.295,2.95,0.27,-0.948628017,8.06666666666667,1.25,8.57142857142857,5.36526946068679
2016-07-11,50,0.8,24.9546,6.18668,2.0593,1.2314,33.58437536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.685,4.395,0.185,2.35,0.755,-0.948628017,NA,NA,NA,NA
2016-07-11,50,1.6,24.5293,7.46179,2.449,1.3141,34.27140562,31.6,179,11,2,11,1.9,16.8,144,10,55.15384615,11.84615385,1.461538462,7.6,3.82,0.095,2.76,0.92,-0.948628017,5.66455696202532,1.18181818181818,8.57142857142857,5.49999999788961
2016-07-11,50,2.8,22.3329,9.44705,7.1293,1.8573,36.57341462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.13,6.46,0.115,6.735,0.815,-0.948628017,NA,NA,NA,NA
2016-07-11,50,3.8,19.8933,6.75915,7.4697,1.5038,37.50244429,24.3,194,9,3,11,1.7,16.8,144,10,55.15384615,11.84615385,1.461538462,15.445,5.57,0.04,7.235,2.6,-0.948628017,7.98353909465021,1.09090909090909,8.57142857142857,5.49999999788961
2016-07-11,50,5,17.6559,1.11657,6.2357,3.9862,41.6936286,NA,176.4,8,2,9,1.6,16.8,144,10,55.15384615,11.84615385,1.461538462,12.645,2.5,0.95,5.83,3.36,-0.948628017,NA,1.11111111111111,8.57142857142857,5.49999999788961
2016-07-11,50,5.2,17.177,0.65689,5.7841,5.1372,42.6671026,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.675,2.08,1.275,5.4,3.92,-0.948628017,NA,NA,NA,NA
2016-07-11,50,5.5,16.1624,0.53774,5.1903,6.0577,43.54163485,41,259.4,7,3,11,1.8,16.8,144,NA,NA,NA,NA,13.035,2.19,1.765,4.52,4.565,-0.948628017,6.32682926829268,0.909090909090909,8.57142857142857,NA
2016-07-11,50,5.8,14.9612,1.68469,4.0944,7.0462,43.85468582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.53,1.875,1.88,3.5,5.275,-0.948628017,NA,NA,NA,NA
2016-07-11,50,6,14.0262,5.1718,3.8136,7.3925,43.40952147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35,1.985,1.835,3.5,4.025,-0.948628017,NA,NA,NA,NA
2016-07-11,50,6.2,13.1486,10.35258,3.3018,7.3321,42.61258485,NA,193.8,18,4,7,1.9,16.8,144,10,55.15384615,11.84615385,1.461538462,8.53,1.32,1.575,2.425,3.215,-0.948628017,NA,3.14285714285714,8.57142857142857,5.49999999788961
2016-07-11,50,8,12.9261,11.10753,2.1629,2.5822,42.62992048,NA,204.8,33,17,7,1.3,16.8,144,9.642857143,54.35714286,11.92857143,1.464285714,4.455,1.365,0.72,0.965,1.4,-0.948628017,NA,7.14285714285714,8.57142857142857,5.36526946068679
2016-07-11,50,9,12.8899,11.07603,2.0504,2.8217,42.60571872,38.9,210.4,33,22,10,1.8,16.8,144,10,55.15384615,11.84615385,1.461538462,4.395,1.28,0.685,0.995,1.43,-0.948628017,5.40874035989717,5.5,8.57142857142857,5.49999999788961
2016-07-11,50,9.3,12.8818,11.10927,2.0627,2.7509,42.71160557,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.635,1.45,0.71,0.95,1.525,-0.948628017,NA,NA,NA,NA
2016-07-14,50,0.1,25.8054,5.26905,1.8467,1.1699,34.03053058,21.8,173.9,8,2,12,1.95,20.9,312.5,10.57142857,56.42857143,11.71428571,1.457142857,5.86,3.55,0.59,1.19,0.54,-0.843339312,7.97706422018349,0.833333333333333,14.9521531100478,5.71951219721446
2016-07-14,50,0.8,25.4494,8.32424,1.5236,1.2412,33.61646473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48,3.79,0.37,0.82,1.51,-0.843339312,NA,NA,NA,NA
2016-07-14,50,1.6,24.7605,10.06443,2.2061,1.153,34.61507493,25.4,178.5,8,1,11.5,2,20.9,312.5,11,57.38461538,11.61538462,1.453846154,6.61,3.16,0.19,1.42,1.84,-0.843339312,7.02755905511811,0.782608695652174,14.9521531100478,5.88741721580632
2016-07-14,50,2.8,22.5409,9.86555,6.8115,1.8796,36.68893565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.23,6.75,0.23,5.8,1.44,-0.843339312,NA,NA,NA,NA
2016-07-14,50,3.8,20.2847,6.89676,6.8421,1.9488,37.5341283,30,198.1,6.5,1.5,10,1.65,20.9,312.5,11,57.38461538,11.61538462,1.453846154,17.27,7.44,0.08,7.16,2.59,-0.843339312,6.60333333333333,0.8,14.9521531100478,5.88741721580632
2016-07-14,50,5,17.2179,0.38527,7.2275,5.3046,43.12347714,NA,185.4,8,3.5,9,1.65,20.9,312.5,11,57.38461538,11.61538462,1.453846154,14.62,3,0.77,7.36,3.48,-0.843339312,NA,1.27777777777778,14.9521531100478,5.88741721580632
2016-07-14,50,5.2,16.6778,0.09064,6.2725,6.2882,44.16387675,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.48,1.87,1.3,6.84,4.47,-0.843339312,NA,NA,NA,NA
2016-07-14,50,5.5,15.8038,0.08608,8.441,7.6064,45.26904374,37.4,243.6,6,2.333333333,10,1.666666667,19.08,164,NA,NA,NA,NA,15.53,2.1,1.96,5.51,5.96,-0.843339312,6.51336898395722,0.8333333333,8.59538784067086,NA
2016-07-14,50,5.8,14.989,1.68576,3.6332,8.7622,44.20761436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1.67,2.42,4.46,7.45,-0.843339312,NA,NA,NA,NA
2016-07-14,50,6,14.1619,3.55506,3.3083,8.9089,43.70594826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.04,2.33,2.41,4.78,5.51,-0.843339312,NA,NA,NA,NA
2016-07-14,50,6.2,13.3771,9.28653,2.3629,7.7389,43.56943867,NA,203.9,13,3.5,6.5,1.9,20.9,312.5,11,57.38461538,11.61538462,1.453846154,10.45,1.29,2.12,3.13,3.92,-0.843339312,NA,2.53846153846154,14.9521531100478,5.88741721580632
2016-07-14,50,8,13.0993,10.422,1.924,3.4689,43.43333683,NA,214.8,20,15.5,6,1.35,20.9,312.5,10.57142857,56.42857143,11.71428571,1.457142857,4.74,1.56,0.77,0.84,1.56,-0.843339312,NA,5.91666666666667,14.9521531100478,5.71951219721446
