"Date","Site","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TN_TP","NH4NO3_SRP","TN_inf","TP_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","TN_TP_inf","NH4NO3_SRP_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median"
2016-07-05,50,5.8,15.1367,2.48095,2.1166,3.2954,42.01065813588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,1.46,1.36,2.09,2.39,-1.41928031614346,0.0690546042453372,12.3607741599154,1.40180846618034,NA,NA,NA,NA,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085
2016-07-05,50,6,14.2086,3.97769,1.9548,3.1464,43.1389898069021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12,1.24,1.25,1.51,2.12,-1.41928031614346,0.0690546042453372,12.3607741599154,1.40180846618034,NA,NA,NA,NA,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085
2016-07-05,50,6.2,13.3111,8.9197,1.9065,2.8949,42.2205694784038,162,15.7,5,2,5,1.5,10.3184713375796,1.4,179,20.3,NA,NA,NA,NA,8.81773399014778,NA,4.49,0.93,0.88,0.79,1.89,-1.41928031614346,0.0690546042453372,12.3607741599154,1.40180846618034,NA,NA,NA,NA,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085
2016-07-05,50,8,12.6193,11.99994,1.3801,1.651,40.8145559649806,218,18.5,36,19,6,1.6,11.7837837837838,9.16666666666667,179,20.3,NA,NA,NA,NA,8.81773399014778,NA,3.3,1.1,0.66,0.53,1.02,-1.41928031614346,0.0690546042453372,12.3607741599154,1.40180846618034,NA,NA,NA,NA,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085
2016-07-05,50,9,12.5959,12.09007,1.3567,1.6425,40.9714784271655,207,18.2,36,18,8,1.5,11.3736263736264,6.75,179,20.3,NA,NA,NA,NA,8.81773399014778,NA,3.33,1.15,0.7,0.45,1.03,-1.41928031614346,0.0690546042453372,12.3607741599154,1.40180846618034,NA,NA,NA,NA,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085
2016-07-05,50,9.3,12.5794,12.09867,1.3955,1.8056,40.7871116108475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,1.16,0.7,0.53,0.96,-1.41928031614346,0.0690546042453372,12.3607741599154,1.40180846618034,NA,NA,NA,NA,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085
2016-07-07,50,0.1,24.646,5.72009,3.7311,1.1165,33.9214927812914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,3.49,0,4.71,0,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,0.8,24.7276,6.3963,3.6856,1.4039,33.9197570688682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89,5,0,3.88,0,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,1.6,24.7563,6.75661,3.5096,1.2492,34.0173043259268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59,4.48,0,4.1,0,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,2.8,21.7231,9.09169,7.5254,1.6881,36.1503795116766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.03,6.17,0,7.67,0.19,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,3.8,19.902,7.52662,8.3547,1.4219,36.7400010325403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.62,3.7,0,7.31,2.61,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,5,17.2495,3.08964,5.5906,1.4016,39.9945971987479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.67,2,1.13,4.3,3.24,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,5.2,16.653,2.37683,5.3604,1.4429,40.8110700293122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.87,2.29,1.25,3.96,3.37,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,5.5,15.8634,1.67668,4.246,2.5396,42.7002893575065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.54,2.28,1.57,3.53,3.17,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,5.8,14.9426,2.1781,3.579,3.3889,42.4613647622292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06,2.08,1.34,2.54,3.1,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,6,13.8944,6.90809,2.8387,3.9514,43.3376215332672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66,1.64,1.26,2.22,2.54,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,6.2,13.0773,11.20809,2.7073,2.9998,42.0958127648671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61,1.35,1.03,1.72,2.51,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,8,12.7162,12.07975,1.974,1.8939,41.6003424811187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17,1.17,0.67,1.09,1.24,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,9,12.6902,12.03003,1.9311,1.9064,41.5754115120536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13,1.08,0.63,1.14,1.28,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07,50,9.3,12.6822,12.01829,1.8351,1.915,41.5717706492024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,1.23,0.63,1.02,1.45,-0.841681325866981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-11,50,0.1,24.9381,6.06574,2.0076,1.1758,33.4493077820977,169.4,17.5,13,2,12,2,9.68,1.25,144,16.8,NA,NA,NA,NA,8.57142857142857,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,0.8,24.9546,6.18668,2.0593,1.2314,33.5843753552455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,1.6,24.5293,7.46179,2.449,1.3141,34.2714056169162,179,19.9,11,2,11,1.9,8.99497487437186,1.18181818181818,144,16.8,NA,NA,NA,NA,8.57142857142857,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,2.8,22.3329,9.44705,7.1293,1.8573,36.5734146241518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,3.8,19.8933,6.75915,7.4697,1.5038,37.5024442856615,194,15.4,9,3,11,1.7,12.5974025974026,1.09090909090909,144,16.8,NA,NA,NA,NA,8.57142857142857,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,5,17.6559,1.11657,6.2357,3.9862,41.6936285953521,176.4,20.7,8,2,9,1.6,8.52173913043478,1.11111111111111,144,16.8,NA,NA,NA,NA,8.57142857142857,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,5.2,17.177,0.65689,5.7841,5.1372,42.6671026041386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,5.5,16.1624,0.53774,5.1903,6.0577,43.5416348452742,259.4,29.2,7,3,11,1.8,8.88356164383562,0.909090909090909,144,16.8,NA,NA,NA,NA,8.57142857142857,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,5.8,14.9612,1.68469,4.0944,7.0462,43.8546858227064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,6,14.0262,5.1718,3.8136,7.3925,43.4095214676126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,6.2,13.1486,10.35258,3.3018,7.3321,42.6125848532879,193.8,23.3,18,4,7,1.9,8.3175965665236,3.14285714285714,144,16.8,NA,NA,NA,NA,8.57142857142857,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,8,12.9261,11.10753,2.1629,2.5822,42.6299204806165,204.8,21.9,33,17,7,1.3,9.35159817351598,7.14285714285714,144,16.8,NA,NA,NA,NA,8.57142857142857,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,9,12.8899,11.07603,2.0504,2.8217,42.605718723353,210.4,21.8,33,22,10,1.8,9.65137614678899,5.5,144,16.8,NA,NA,NA,NA,8.57142857142857,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-11,50,9.3,12.8818,11.10927,2.0627,2.7509,42.7116055720961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.948628016729081,0.0420346736990313,6.05299301266051,0.706182518143726,NA,NA,NA,NA,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348
2016-07-14,50,0.1,25.8054,5.26905,1.8467,1.1699,34.0305305837558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86,3.55,0.59,1.19,0.54,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,0.8,25.4494,8.32424,1.5236,1.2412,33.6164647303286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48,3.79,0.37,0.82,1.51,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,1.6,24.7605,10.06443,2.2061,1.153,34.6150749295113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61,3.16,0.19,1.42,1.84,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,2.8,22.5409,9.86555,6.8115,1.8796,36.6889356475311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.23,6.75,0.23,5.8,1.44,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,3.8,20.2847,6.89676,6.8421,1.9488,37.5341282953888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.27,7.44,0.08,7.16,2.59,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,5,17.2179,0.38527,7.2275,5.3046,43.1234771384939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.62,3,0.77,7.36,3.48,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,5.2,16.6778,0.09064,6.2725,6.2882,44.1638767478563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.48,1.87,1.3,6.84,4.47,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,5.5,15.8038,0.08608,8.441,7.6064,45.2690437385421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.53,2.1,1.96,5.51,5.96,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,5.8,14.989,1.68576,3.6332,8.7622,44.2076143631368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1.67,2.42,4.46,7.45,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,6,14.1619,3.55506,3.3083,8.9089,43.705948263381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.04,2.33,2.41,4.78,5.51,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,6.2,13.3771,9.28653,2.3629,7.7389,43.5694386680785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.45,1.29,2.12,3.13,3.92,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,8,13.0993,10.422,1.924,3.4689,43.4333368323348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,1.56,0.77,0.84,1.56,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,9,13.0945,10.4253,1.8546,3.27,43.4813703950512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,1.48,0.74,0.85,1.58,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-14,50,9.3,13.0898,10.41139,1.8845,3.4034,43.5153636722064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94,1.67,0.79,0.88,1.6,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-18,50,0.1,26.84,6.15458,1.4988,1.4352,34.5005902560417,178.4,21.5,3,2,12,1.9,8.29767441860465,0.416666666666667,481,25,NA,NA,NA,NA,19.24,NA,4.97,2.67,0.49,1.13,0.67,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,0.8,26.7033,6.26993,1.3819,1.4018,34.4884802377702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,4.3,0.16,0,1.24,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,1.6,26.4751,7.60105,1.6752,1.4041,34.2651253107924,178,23,5,0,12,2.1,7.73913043478261,0.416666666666667,481,25,NA,NA,NA,NA,19.24,NA,6.02,4.2,0.15,0.37,1.3,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,2.8,23.68,11.47415,4.0348,1.6763,36.7925836181816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.29,7.03,0.08,3.94,1.23,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,3.8,20.3957,6.89604,7.5798,1.4171,37.7638636022076,202.2,23.8,4,0,9,1.6,8.49579831932773,0.444444444444444,481,25,NA,NA,NA,NA,19.24,NA,19.22,9.68,0,7.15,2.39,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,5,17.1263,0.24083,6.435,3.1729,46.2611918544073,194.4,21,8,5,9,1.7,9.25714285714286,1.44444444444444,481,25,NA,NA,NA,NA,19.24,NA,13.26,1.07,0.76,6.62,4.81,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,5.2,16.5306,0.11255,7.6359,7.1247,53.2473229506694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.95,1.57,0.95,5.52,4.91,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,5.5,15.586,0.15699,6.4079,6.0952,45.8205097193025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.41,2.12,2.33,4.22,10.74,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,5.8,14.8077,1.63838,3.7255,7.466,44.3543751733069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.81,2.86,2.86,4.07,6.02,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,6,13.5275,9.22527,5.309,7.969,44.1763866891671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.83,3.08,2.84,4.94,5.97,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,6.2,13.4138,9.38555,6.2708,8.2125,43.9412118793649,214,21.9,8,3,6,1.9,9.7716894977169,1.83333333333333,481,25,NA,NA,NA,NA,19.24,NA,16.66,2.1,3.05,5.75,5.76,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,8,13.3493,9.5731,2.5523,4.3034,44.0220757637163,224.8,24,7,14,5,1.4,9.36666666666667,4.2,481,25,NA,NA,NA,NA,19.24,NA,7.86,1.74,1.29,1.36,3.48,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,9,13.8249,6.84843,3.6076,4.3857,44.510417884132,194.4,20.5,9,16,8,1.8,9.48292682926829,3.125,481,25,NA,NA,NA,NA,19.24,NA,8.27,2.03,1.23,1.34,3.68,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-18,50,9.3,13.3082,9.62002,2.4255,4.4295,44.094965869246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44,1.86,1.35,1.37,3.86,-0.90482497353712,0.0401219335049138,19.2986500158635,1.00304833762284,NA,NA,NA,NA,89.6611935126721,24.8716393442623,25.69,24.13,0.044730201578801,0.0333343660077466,0.0400385523128269
2016-07-21,50,0.1,26.8576,6.26923,1.2416,1.366,34.3173508993161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26,3.52,0.24,0.81,0.7,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,0.8,26.8673,6.46844,0.9855,1.4293,34.3457548834086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65,3.6,0.04,0.71,1.31,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,1.6,26.7765,6.2929,1.5601,1.434,34.4489272810864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05,3.09,0.29,1.99,0.68,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,2.8,23.9255,10.4048,3.637,1.7656,37.3512192041661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,5.81,0.47,3.61,0.71,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,3.8,20.3867,5.38553,5.6164,1.4541,38.5566695362141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.63,6.65,0.62,6.17,2.19,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,5,17.0964,0.36494,4.4691,2.9666,46.6610267364634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.77,0,0.92,4.6,5.25,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,5.2,16.4271,0.26473,4.871,3.6464,49.2738918094868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.42,0,1.1,4.83,5.49,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,5.5,15.5687,0.23459,9.2194,5.3141,51.8481222276666,212,23,4,1,8,1.4,9.21739130434783,0.625,NA,NA,NA,NA,NA,NA,NA,NA,13.7,2.07,2.13,3.17,6.33,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,5.8,14.704,2.33903,5.6112,5.3816,45.9380946998704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.87,3.65,3.39,2.61,7.22,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,6,14.1832,5.99934,4.5433,6.3521,44.877603342943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.91,3.28,3.51,2.37,6.74,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,6.2,13.8184,8.08135,5.0177,8.7195,44.582433021752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.05,2.9,3.55,2.9,6.7,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,8,13.4522,9.09665,3.8876,5.3925,44.633720374226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.64,1.52,1.7,1.64,4.77,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,9,13.431,9.1204,3.6084,5.1419,44.5264155353804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.96,2.1,1.9,1.23,5.74,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-21,50,9.3,13.428,9.12301,3.9073,5.1572,44.5980691544836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,1.82,1.85,1.4,5.55,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
